Enterprise_ID,Farmer_ID,Enterprise_Type,Primary_Crop,Secondary_Crop,Farm_Size,Farm_Size_Category,Farming_Experience,Farming_Equipment_type,Uses_Irrigation,Depends_on_Rain,Uses_Fertilizer,Uses_Improved_Seeds,Yield_per_Hectare,Profit,Monthly_Income,Monthly_Expense,Value_of_Farm_Assets,Total_Operating_Expenditure,Farm_Income
ENT_011543,FARMER_05765,Crop,Millet,None,9.59,Medium,1,Integrated,No,Yes,Yes,No,3.58,4604000,920000,537000,648000,6442000,11046000
ENT_011544,FARMER_05766,Fish Farming,Various Fish,N/A,734.0,Medium,18,Modern,N/A,N/A,N/A,N/A,0.0,787000,116000,50000,115920000,600000,1387000
ENT_011545,FARMER_05766,Fish Farming,Various Fish,N/A,439.0,Small,14,Modern,N/A,N/A,N/A,N/A,0.0,534000,116000,72000,92162000,862000,1396000
ENT_011546,FARMER_05767,Fish Farming,Various Fish,N/A,789.0,Medium,1,Modern,N/A,N/A,N/A,N/A,0.0,219000,67000,49000,87774000,584000,803000
ENT_011547,FARMER_05767,Fish Farming,Various Fish,N/A,366.0,Small,45,Traditional,N/A,N/A,N/A,N/A,0.0,277000,45000,22000,22275000,268000,545000
ENT_011548,FARMER_05768,Crop,Groundnut,None,8.71,Medium,29,Traditional,Yes,No,Yes,No,1.58,937000,227000,149000,1156000,1789000,2726000
ENT_011549,FARMER_05768,Fish Farming,Various Fish,N/A,899.0,Medium,5,Traditional,N/A,N/A,N/A,N/A,0.0,1325000,300000,189000,114471000,2273000,3598000
ENT_011550,FARMER_05768,Fish Farming,Various Fish,N/A,521.0,Medium,24,Traditional,N/A,N/A,N/A,N/A,0.0,602000,188000,138000,34364000,1651000,2253000
ENT_011551,FARMER_05769,Livestock,Poultry,N/A,256.0,Large,1,Modern,N/A,N/A,N/A,N/A,0.0,449000,111000,74000,44380000,883000,1332000
ENT_011552,FARMER_05769,Crop,Sorghum,Yam,8.52,Medium,8,Traditional,No,Yes,Yes,No,1.55,938000,209000,131000,1684000,1575000,2513000
ENT_011553,FARMER_05770,Fish Farming,Various Fish,N/A,602.0,Medium,11,Traditional,N/A,N/A,N/A,N/A,0.0,517000,84000,41000,44118000,492000,1009000
ENT_011554,FARMER_05771,Crop,Plantain,Soybean,11.75,Large,2,Integrated,No,Yes,No,No,4.93,4272000,1723000,1367000,2018000,16404000,20676000
ENT_011555,FARMER_05771,Livestock,Cattle,N/A,125.0,Medium,11,Modern,N/A,N/A,N/A,N/A,0.0,601000,198000,148000,31836000,1773000,2374000
ENT_011556,FARMER_05771,Fish Farming,Various Fish,N/A,288.0,Small,5,Integrated,N/A,N/A,N/A,N/A,0.0,256000,63000,42000,31540000,498000,754000
ENT_011557,FARMER_05772,Fish Farming,Various Fish,N/A,492.0,Small,9,Traditional,N/A,N/A,N/A,N/A,0.0,1031000,152000,66000,68783000,795000,1826000
ENT_011558,FARMER_05772,Crop,Tomato,Groundnut,0.92,Subsistence,4,Modern,No,Yes,No,No,4.26,516000,113000,70000,114000,836000,1352000
ENT_011559,FARMER_05773,Crop,Maize,Sorghum,13.06,Large,2,Integrated,No,Yes,No,No,4.93,7280000,1806000,1199000,2208000,14389000,21669000
ENT_011560,FARMER_05773,Crop,Tomato,Sorghum,7.83,Medium,12,Integrated,No,Yes,No,No,1.79,2669000,423000,200000,1024000,2404000,5073000
ENT_011561,FARMER_05773,Fish Farming,Various Fish,N/A,83.0,Subsistence,10,Integrated,N/A,N/A,N/A,N/A,0.0,109000,16000,7000,15422000,85000,194000
ENT_011562,FARMER_05774,Fish Farming,Various Fish,N/A,358.0,Small,2,Integrated,N/A,N/A,N/A,N/A,0.0,235000,52000,33000,58280000,391000,626000
ENT_011563,FARMER_05774,Livestock,Sheep,N/A,50.0,Medium,17,Traditional,N/A,N/A,N/A,N/A,0.0,177000,46000,32000,8066000,380000,557000
ENT_011564,FARMER_05774,Livestock,Poultry,N/A,229.0,Large,12,Modern,N/A,N/A,N/A,N/A,0.0,1393000,216000,100000,23860000,1194000,2587000
ENT_011565,FARMER_05775,Fish Farming,Various Fish,N/A,171.0,Small,13,Modern,N/A,N/A,N/A,N/A,0.0,414000,66000,32000,14974000,380000,794000
ENT_011566,FARMER_05775,Livestock,Poultry,N/A,72.0,Medium,1,Traditional,N/A,N/A,N/A,N/A,0.0,740000,109000,47000,10019000,567000,1307000
ENT_011567,FARMER_05776,Crop,Rice,None,2.3,Small,23,Integrated,Yes,No,No,No,4.17,1921000,268000,107000,377000,1289000,3210000
ENT_011568,FARMER_05776,Crop,Cocoa,None,7.16,Medium,10,Traditional,No,Yes,Yes,Yes,4.36,4064000,726000,387000,961000,4642000,8706000
ENT_011569,FARMER_05776,Fish Farming,Various Fish,N/A,926.0,Medium,19,Integrated,N/A,N/A,N/A,N/A,0.0,1187000,378000,279000,62818000,3346000,4533000
ENT_011570,FARMER_05777,Crop,Soybean,None,8.1,Medium,13,Integrated,No,Yes,Yes,No,2.71,4517000,657000,280000,501000,3362000,7879000
ENT_011571,FARMER_05777,Livestock,Goats,N/A,134.0,Medium,31,Modern,N/A,N/A,N/A,N/A,0.0,384000,62000,30000,25973000,356000,740000
ENT_011572,FARMER_05778,Crop,Sesame,None,10.94,Large,23,Integrated,No,Yes,No,No,4.32,5662000,848000,376000,2289000,4512000,10174000
ENT_011573,FARMER_05778,Crop,Vegetables,None,13.1,Large,8,Integrated,Yes,No,Yes,No,1.51,1499000,316000,191000,1857000,2296000,3795000
ENT_011574,FARMER_05779,Fish Farming,Various Fish,N/A,372.0,Small,3,Modern,N/A,N/A,N/A,N/A,0.0,578000,109000,61000,73720000,734000,1312000
ENT_011575,FARMER_05779,Fish Farming,Various Fish,N/A,387.0,Small,1,Integrated,N/A,N/A,N/A,N/A,0.0,664000,160000,105000,82784000,1256000,1920000
ENT_011576,FARMER_05780,Crop,Tomato,None,3.39,Small,35,Modern,No,Yes,No,No,1.66,670000,116000,60000,328000,719000,1389000
ENT_011577,FARMER_05780,Crop,Oil Palm,None,12.47,Large,45,Modern,No,Yes,Yes,No,1.11,1759000,300000,153000,2050000,1838000,3597000
ENT_011578,FARMER_05781,Livestock,Sheep,N/A,190.0,Medium,17,Modern,N/A,N/A,N/A,N/A,0.0,486000,118000,77000,33259000,924000,1410000
ENT_011579,FARMER_05782,Livestock,Cattle,N/A,283.0,Large,35,Traditional,N/A,N/A,N/A,N/A,0.0,637000,155000,102000,27847000,1224000,1861000
ENT_011580,FARMER_05782,Livestock,Sheep,N/A,111.0,Medium,26,Traditional,N/A,N/A,N/A,N/A,0.0,885000,138000,64000,14322000,771000,1656000
ENT_011581,FARMER_05783,Crop,Tomato,None,4.07,Small,7,Traditional,Yes,No,No,No,3.91,1393000,492000,376000,770000,4508000,5901000
ENT_011582,FARMER_05784,Livestock,Pigs,N/A,46.0,Small,9,Modern,N/A,N/A,N/A,N/A,0.0,155000,57000,44000,11500000,529000,684000
ENT_011583,FARMER_05784,Livestock,Poultry,N/A,186.0,Medium,24,Integrated,N/A,N/A,N/A,N/A,0.0,653000,228000,174000,44308000,2085000,2738000
ENT_011584,FARMER_05785,Livestock,Pigs,N/A,166.0,Medium,23,Traditional,N/A,N/A,N/A,N/A,0.0,564000,188000,141000,14328000,1688000,2252000
ENT_011585,FARMER_05785,Livestock,Pigs,N/A,47.0,Small,35,Integrated,N/A,N/A,N/A,N/A,0.0,143000,43000,31000,6885000,377000,520000
ENT_011586,FARMER_05786,Fish Farming,Various Fish,N/A,455.0,Small,4,Integrated,N/A,N/A,N/A,N/A,0.0,341000,71000,42000,36568000,506000,847000
ENT_011587,FARMER_05787,Crop,Millet,Sorghum,8.92,Medium,7,Traditional,Yes,Partially,No,Yes,3.6,3642000,533000,230000,1377000,2759000,6401000
ENT_011588,FARMER_05787,Crop,Vegetables,Sesame,4.64,Small,12,Traditional,No,Yes,No,No,4.52,1452000,308000,186000,462000,2238000,3690000
ENT_011589,FARMER_05787,Livestock,Poultry,N/A,220.0,Large,2,Traditional,N/A,N/A,N/A,N/A,0.0,393000,163000,130000,20495000,1564000,1957000
ENT_011590,FARMER_05788,Fish Farming,Various Fish,N/A,691.0,Medium,17,Traditional,N/A,N/A,N/A,N/A,0.0,1032000,224000,138000,63614000,1657000,2689000
ENT_011591,FARMER_05788,Livestock,Cattle,N/A,202.0,Large,2,Integrated,N/A,N/A,N/A,N/A,0.0,1857000,320000,165000,19174000,1983000,3840000
ENT_011592,FARMER_05789,Livestock,Cattle,N/A,77.0,Medium,2,Traditional,N/A,N/A,N/A,N/A,0.0,189000,32000,17000,12372000,201000,390000
ENT_011593,FARMER_05790,Livestock,Cattle,N/A,16.0,Small,1,Integrated,N/A,N/A,N/A,N/A,0.0,120000,20000,10000,3762000,126000,246000
ENT_011594,FARMER_05790,Fish Farming,Various Fish,N/A,143.0,Small,1,Modern,N/A,N/A,N/A,N/A,0.0,98000,35000,26000,31620000,318000,416000
ENT_011595,FARMER_05791,Fish Farming,Various Fish,N/A,526.0,Medium,4,Traditional,N/A,N/A,N/A,N/A,0.0,330000,64000,37000,57101000,444000,774000
ENT_011596,FARMER_05792,Fish Farming,Various Fish,N/A,557.0,Medium,16,Integrated,N/A,N/A,N/A,N/A,0.0,371000,112000,81000,69191000,969000,1340000
ENT_011597,FARMER_05792,Crop,Soybean,Cassava,1.84,Small,14,Integrated,No,Yes,No,No,2.15,388000,120000,88000,132000,1051000,1439000
ENT_011598,FARMER_05792,Fish Farming,Various Fish,N/A,153.0,Small,16,Integrated,N/A,N/A,N/A,N/A,0.0,343000,56000,28000,19761000,335000,678000
ENT_011599,FARMER_05793,Livestock,Pigs,N/A,70.0,Medium,9,Modern,N/A,N/A,N/A,N/A,0.0,140000,30000,18000,9626000,222000,362000
ENT_011600,FARMER_05794,Livestock,Cattle,N/A,119.0,Medium,1,Traditional,N/A,N/A,N/A,N/A,0.0,961000,150000,70000,8810000,845000,1806000
ENT_011601,FARMER_05794,Fish Farming,Various Fish,N/A,718.0,Medium,4,Modern,N/A,N/A,N/A,N/A,0.0,1099000,287000,196000,64673000,2348000,3447000
ENT_011602,FARMER_05795,Fish Farming,Various Fish,N/A,891.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,691000,288000,230000,186472000,2760000,3451000
ENT_011603,FARMER_05796,Fish Farming,Various Fish,N/A,58.0,Subsistence,2,Modern,N/A,N/A,N/A,N/A,0.0,89000,18000,10000,5845000,124000,213000
ENT_011604,FARMER_05797,Fish Farming,Various Fish,N/A,211.0,Small,10,Modern,N/A,N/A,N/A,N/A,0.0,104000,39000,30000,17375000,366000,470000
ENT_011605,FARMER_05797,Livestock,Poultry,N/A,185.0,Medium,4,Integrated,N/A,N/A,N/A,N/A,0.0,1095000,221000,130000,11953000,1558000,2653000
ENT_011606,FARMER_05798,Crop,Cowpea,Cocoa,13.08,Large,17,Modern,No,Yes,No,No,3.86,4566000,1121000,740000,1603000,8885000,13451000
ENT_011607,FARMER_05798,Crop,Sorghum,Groundnut,0.6,Subsistence,2,Traditional,No,Yes,No,No,4.84,350000,84000,55000,86000,661000,1011000
ENT_011608,FARMER_05799,Livestock,Pigs,N/A,19.0,Small,13,Traditional,N/A,N/A,N/A,N/A,0.0,169000,27000,13000,3304000,151000,320000
ENT_011609,FARMER_05799,Livestock,Sheep,N/A,66.0,Medium,5,Integrated,N/A,N/A,N/A,N/A,0.0,283000,72000,48000,14643000,578000,861000
ENT_011610,FARMER_05799,Fish Farming,Various Fish,N/A,807.0,Medium,2,Traditional,N/A,N/A,N/A,N/A,0.0,1959000,274000,110000,143750000,1323000,3282000
ENT_011611,FARMER_05800,Crop,Maize,None,1.23,Small,19,Integrated,No,Yes,No,No,4.66,697000,130000,72000,227000,868000,1565000
ENT_011612,FARMER_05801,Livestock,Cattle,N/A,124.0,Medium,3,Modern,N/A,N/A,N/A,N/A,0.0,627000,96000,44000,37018000,525000,1152000
ENT_011613,FARMER_05802,Fish Farming,Various Fish,N/A,764.0,Medium,3,Integrated,N/A,N/A,N/A,N/A,0.0,620000,136000,84000,182213000,1011000,1631000
ENT_011614,FARMER_05803,Livestock,Poultry,N/A,220.0,Large,21,Modern,N/A,N/A,N/A,N/A,0.0,673000,193000,136000,31489000,1638000,2311000
ENT_011615,FARMER_05803,Crop,Oil Palm,Sesame,7.63,Medium,14,Modern,No,Yes,No,Yes,2.72,690000,269000,212000,1467000,2539000,3229000
ENT_011616,FARMER_05804,Livestock,Cattle,N/A,111.0,Medium,8,Integrated,N/A,N/A,N/A,N/A,0.0,804000,132000,65000,17844000,780000,1584000
ENT_011617,FARMER_05804,Livestock,Poultry,N/A,251.0,Large,6,Integrated,N/A,N/A,N/A,N/A,0.0,902000,302000,227000,25142000,2723000,3625000
ENT_011618,FARMER_05805,Crop,Vegetables,Plantain,12.19,Large,38,Modern,No,Yes,No,No,0.95,1916000,373000,213000,2753000,2560000,4476000
ENT_011619,FARMER_05806,Crop,Cowpea,None,1.23,Small,22,Modern,Yes,No,Yes,No,3.95,511000,79000,36000,274000,433000,944000
ENT_011620,FARMER_05806,Crop,Cowpea,None,6.49,Medium,19,Integrated,No,Yes,No,No,2.49,730000,205000,144000,460000,1725000,2455000
ENT_011621,FARMER_05807,Fish Farming,Various Fish,N/A,218.0,Small,8,Modern,N/A,N/A,N/A,N/A,0.0,194000,78000,62000,63816000,740000,934000
ENT_011622,FARMER_05808,Crop,Vegetables,Soybean,8.62,Medium,5,Traditional,No,Yes,No,No,3.34,1357000,425000,312000,1117000,3748000,5105000
ENT_011623,FARMER_05808,Fish Farming,Various Fish,N/A,844.0,Medium,9,Integrated,N/A,N/A,N/A,N/A,0.0,743000,115000,53000,64581000,640000,1383000
ENT_011624,FARMER_05809,Livestock,Goats,N/A,175.0,Medium,15,Modern,N/A,N/A,N/A,N/A,0.0,661000,205000,150000,39860000,1796000,2457000
ENT_011625,FARMER_05810,Crop,Cowpea,None,5.99,Medium,1,Modern,No,Yes,Yes,No,4.12,1868000,454000,298000,1370000,3581000,5449000
ENT_011626,FARMER_05811,Livestock,Sheep,N/A,148.0,Medium,7,Integrated,N/A,N/A,N/A,N/A,0.0,569000,229000,182000,19703000,2184000,2753000
ENT_011627,FARMER_05811,Fish Farming,Various Fish,N/A,113.0,Small,2,Modern,N/A,N/A,N/A,N/A,0.0,165000,24000,11000,24523000,128000,293000
ENT_011628,FARMER_05811,Livestock,Poultry,N/A,85.0,Medium,1,Modern,N/A,N/A,N/A,N/A,0.0,395000,62000,29000,8919000,347000,742000
ENT_011629,FARMER_05812,Fish Farming,Various Fish,N/A,711.0,Medium,3,Traditional,N/A,N/A,N/A,N/A,0.0,1382000,230000,115000,124710000,1382000,2764000
ENT_011630,FARMER_05813,Fish Farming,Various Fish,N/A,410.0,Small,14,Modern,N/A,N/A,N/A,N/A,0.0,385000,78000,46000,45757000,549000,934000
ENT_011631,FARMER_05813,Livestock,Sheep,N/A,60.0,Medium,9,Integrated,N/A,N/A,N/A,N/A,0.0,343000,63000,34000,5965000,412000,755000
ENT_011632,FARMER_05813,Livestock,Goats,N/A,17.0,Small,13,Traditional,N/A,N/A,N/A,N/A,0.0,61000,11000,6000,1686000,74000,135000
ENT_011633,FARMER_05814,Fish Farming,Various Fish,N/A,121.0,Small,1,Modern,N/A,N/A,N/A,N/A,0.0,73000,13000,7000,20675000,79000,152000
ENT_011634,FARMER_05814,Crop,Cocoa,None,14.05,Large,19,Traditional,No,Yes,No,No,4.13,9545000,1326000,531000,2331000,6372000,15917000
ENT_011635,FARMER_05814,Crop,Cassava,None,5.74,Medium,4,Traditional,No,Yes,No,Yes,4.7,2989000,827000,578000,1139000,6931000,9920000
ENT_011636,FARMER_05815,Crop,Cowpea,Soybean,2.37,Small,8,Integrated,No,Yes,Yes,No,3.04,689000,166000,109000,326000,1303000,1992000
ENT_011637,FARMER_05816,Livestock,Sheep,N/A,57.0,Medium,4,Modern,N/A,N/A,N/A,N/A,0.0,294000,65000,40000,8959000,482000,776000
ENT_011638,FARMER_05816,Livestock,Cattle,N/A,8.0,Subsistence,3,Traditional,N/A,N/A,N/A,N/A,0.0,21000,6000,4000,905000,48000,69000
ENT_011639,FARMER_05816,Fish Farming,Various Fish,N/A,441.0,Small,6,Modern,N/A,N/A,N/A,N/A,0.0,562000,128000,82000,36252000,980000,1542000
ENT_011640,FARMER_05817,Crop,Sesame,None,2.01,Small,5,Modern,No,Yes,No,No,3.53,491000,93000,52000,535000,622000,1113000
ENT_011641,FARMER_05817,Livestock,Sheep,N/A,234.0,Large,21,Traditional,N/A,N/A,N/A,N/A,0.0,1588000,297000,165000,44499000,1980000,3568000
ENT_011642,FARMER_05818,Fish Farming,Various Fish,N/A,722.0,Medium,8,Modern,N/A,N/A,N/A,N/A,0.0,565000,170000,122000,144537000,1469000,2034000
ENT_011643,FARMER_05819,Livestock,Pigs,N/A,49.0,Small,10,Traditional,N/A,N/A,N/A,N/A,0.0,85000,34000,27000,8819000,329000,414000
ENT_011644,FARMER_05819,Livestock,Sheep,N/A,244.0,Large,42,Modern,N/A,N/A,N/A,N/A,0.0,1238000,287000,184000,25433000,2203000,3441000
ENT_011645,FARMER_05820,Crop,Cowpea,Vegetables,1.02,Small,26,Traditional,No,Yes,Yes,No,1.32,288000,44000,20000,136000,238000,526000
ENT_011646,FARMER_05820,Crop,Sesame,None,8.04,Medium,10,Modern,No,Yes,No,Yes,1.67,2153000,318000,138000,2311000,1660000,3813000
ENT_011647,FARMER_05820,Livestock,Goats,N/A,128.0,Medium,8,Traditional,N/A,N/A,N/A,N/A,0.0,416000,94000,60000,13008000,717000,1133000
ENT_011648,FARMER_05821,Fish Farming,Various Fish,N/A,387.0,Small,18,Integrated,N/A,N/A,N/A,N/A,0.0,399000,68000,35000,28434000,419000,818000
ENT_011649,FARMER_05821,Livestock,Sheep,N/A,48.0,Small,27,Traditional,N/A,N/A,N/A,N/A,0.0,187000,69000,53000,3708000,641000,828000
ENT_011650,FARMER_05822,Crop,Cowpea,Yam,2.59,Small,27,Integrated,No,Yes,No,Yes,3.48,861000,184000,112000,611000,1341000,2202000
ENT_011651,FARMER_05822,Livestock,Sheep,N/A,69.0,Medium,35,Traditional,N/A,N/A,N/A,N/A,0.0,654000,101000,47000,3652000,562000,1216000
ENT_011652,FARMER_05823,Fish Farming,Various Fish,N/A,50.0,Subsistence,7,Integrated,N/A,N/A,N/A,N/A,0.0,72000,16000,10000,3245000,119000,191000
ENT_011653,FARMER_05824,Fish Farming,Various Fish,N/A,60.0,Subsistence,12,Traditional,N/A,N/A,N/A,N/A,0.0,27000,7000,4000,6453000,53000,80000
ENT_011654,FARMER_05825,Crop,Yam,Maize,12.3,Large,4,Integrated,No,Yes,No,Yes,4.83,3122000,1082000,822000,795000,9864000,12986000
ENT_011655,FARMER_05825,Livestock,Goats,N/A,246.0,Large,3,Integrated,N/A,N/A,N/A,N/A,0.0,593000,105000,56000,39984000,667000,1260000
ENT_011656,FARMER_05825,Fish Farming,Various Fish,N/A,411.0,Small,5,Integrated,N/A,N/A,N/A,N/A,0.0,400000,56000,23000,74021000,272000,672000
ENT_011657,FARMER_05826,Fish Farming,Various Fish,N/A,977.0,Medium,44,Modern,N/A,N/A,N/A,N/A,0.0,1520000,291000,164000,107454000,1973000,3493000
ENT_011658,FARMER_05827,Crop,Millet,Cocoa,6.27,Medium,11,Integrated,No,Yes,No,Yes,1.61,599000,135000,85000,1441000,1016000,1615000
ENT_011659,FARMER_05827,Livestock,Cattle,N/A,166.0,Medium,20,Integrated,N/A,N/A,N/A,N/A,0.0,1084000,245000,154000,16883000,1852000,2936000
ENT_011660,FARMER_05828,Livestock,Poultry,N/A,47.0,Small,8,Traditional,N/A,N/A,N/A,N/A,0.0,86000,28000,21000,7644000,250000,336000
ENT_011661,FARMER_05828,Fish Farming,Various Fish,N/A,116.0,Small,5,Traditional,N/A,N/A,N/A,N/A,0.0,145000,22000,10000,21510000,121000,266000
ENT_011662,FARMER_05828,Crop,Oil Palm,Sorghum,11.52,Large,8,Modern,No,Yes,Yes,No,5.21,11435000,1719000,766000,1352000,9197000,20632000
ENT_011663,FARMER_05829,Livestock,Cattle,N/A,283.0,Large,3,Integrated,N/A,N/A,N/A,N/A,0.0,1506000,242000,116000,56885000,1393000,2899000
ENT_011664,FARMER_05829,Crop,Oil Palm,None,13.12,Large,11,Traditional,No,Yes,No,No,2.31,3300000,996000,721000,2071000,8652000,11952000
ENT_011665,FARMER_05829,Livestock,Sheep,N/A,222.0,Large,20,Integrated,N/A,N/A,N/A,N/A,0.0,1747000,272000,126000,37932000,1513000,3260000
ENT_011666,FARMER_05830,Fish Farming,Various Fish,N/A,116.0,Small,9,Modern,N/A,N/A,N/A,N/A,0.0,128000,31000,20000,15291000,242000,370000
ENT_011667,FARMER_05830,Crop,Maize,Groundnut,1.45,Small,20,Traditional,No,Yes,Yes,No,2.35,236000,56000,36000,131000,430000,666000
ENT_011668,FARMER_05830,Livestock,Sheep,N/A,195.0,Medium,46,Modern,N/A,N/A,N/A,N/A,0.0,865000,176000,104000,43681000,1244000,2109000
ENT_011669,FARMER_05831,Livestock,Poultry,N/A,196.0,Medium,14,Traditional,N/A,N/A,N/A,N/A,0.0,675000,260000,204000,21671000,2445000,3120000
ENT_011670,FARMER_05831,Crop,Cassava,Groundnut,9.02,Medium,11,Traditional,Yes,Partially,Yes,Yes,4.91,3547000,605000,309000,663000,3709000,7256000
ENT_011671,FARMER_05831,Crop,Cassava,Yam,5.61,Medium,1,Modern,No,Yes,No,No,3.62,1445000,435000,315000,1654000,3776000,5221000
ENT_011672,FARMER_05832,Crop,Groundnut,Soybean,4.58,Small,2,Integrated,No,Yes,No,No,3.97,2014000,326000,158000,979000,1902000,3916000
ENT_011673,FARMER_05832,Crop,Plantain,Vegetables,5.09,Medium,6,Traditional,No,Yes,No,No,0.97,478000,99000,59000,419000,705000,1183000
ENT_011674,FARMER_05832,Livestock,Sheep,N/A,218.0,Large,6,Modern,N/A,N/A,N/A,N/A,0.0,557000,170000,124000,46505000,1487000,2044000
ENT_011675,FARMER_05833,Crop,Sorghum,Sesame,8.18,Medium,3,Integrated,No,Yes,No,Yes,4.54,2872000,582000,343000,1912000,4118000,6990000
ENT_011676,FARMER_05833,Crop,Millet,Maize,9.95,Medium,21,Integrated,No,Yes,No,No,0.85,1100000,163000,72000,2201000,859000,1959000
ENT_011677,FARMER_05833,Livestock,Pigs,N/A,266.0,Large,3,Traditional,N/A,N/A,N/A,N/A,0.0,976000,342000,261000,16906000,3128000,4104000
ENT_011678,FARMER_05834,Crop,Cassava,None,6.1,Medium,27,Modern,No,Yes,No,No,4.01,2573000,422000,207000,1303000,2485000,5058000
ENT_011679,FARMER_05834,Livestock,Pigs,N/A,256.0,Large,9,Traditional,N/A,N/A,N/A,N/A,0.0,1560000,286000,156000,26410000,1873000,3433000
ENT_011680,FARMER_05834,Livestock,Cattle,N/A,246.0,Large,30,Traditional,N/A,N/A,N/A,N/A,0.0,778000,149000,84000,35911000,1006000,1784000
ENT_011681,FARMER_05835,Crop,Plantain,Rice,6.32,Medium,3,Integrated,No,Yes,Yes,No,2.47,841000,210000,140000,793000,1677000,2518000
ENT_011682,FARMER_05835,Livestock,Poultry,N/A,50.0,Medium,3,Integrated,N/A,N/A,N/A,N/A,0.0,167000,42000,29000,5666000,343000,510000
ENT_011683,FARMER_05835,Crop,Sorghum,Maize,8.48,Medium,1,Integrated,No,Yes,Yes,Yes,2.24,1785000,524000,375000,885000,4499000,6284000
ENT_011684,FARMER_05836,Fish Farming,Various Fish,N/A,77.0,Subsistence,22,Integrated,N/A,N/A,N/A,N/A,0.0,31000,8000,5000,9891000,63000,94000
ENT_011685,FARMER_05837,Crop,Yam,Cocoa,13.48,Large,2,Integrated,No,Yes,Yes,No,3.09,3705000,809000,500000,1452000,6004000,9709000
ENT_011686,FARMER_05837,Livestock,Goats,N/A,161.0,Medium,3,Traditional,N/A,N/A,N/A,N/A,0.0,1101000,154000,62000,24902000,750000,1851000
ENT_011687,FARMER_05838,Crop,Vegetables,Soybean,14.0,Large,3,Traditional,No,Yes,No,No,1.87,3479000,488000,198000,2403000,2376000,5855000
ENT_011688,FARMER_05839,Livestock,Cattle,N/A,23.0,Small,24,Traditional,N/A,N/A,N/A,N/A,0.0,216000,38000,20000,3303000,240000,456000
ENT_011689,FARMER_05839,Fish Farming,Various Fish,N/A,326.0,Small,14,Modern,N/A,N/A,N/A,N/A,0.0,714000,134000,74000,69833000,891000,1605000
ENT_011690,FARMER_05840,Fish Farming,Various Fish,N/A,228.0,Small,3,Traditional,N/A,N/A,N/A,N/A,0.0,193000,44000,28000,36123000,335000,528000
ENT_011691,FARMER_05840,Fish Farming,Various Fish,N/A,841.0,Medium,51,Modern,N/A,N/A,N/A,N/A,0.0,588000,175000,126000,158542000,1514000,2102000
ENT_011692,FARMER_05841,Fish Farming,Various Fish,N/A,526.0,Medium,2,Integrated,N/A,N/A,N/A,N/A,0.0,771000,153000,88000,38757000,1061000,1832000
ENT_011693,FARMER_05841,Livestock,Goats,N/A,225.0,Large,4,Traditional,N/A,N/A,N/A,N/A,0.0,1015000,192000,108000,33390000,1290000,2305000
ENT_011694,FARMER_05842,Crop,Sorghum,Cassava,14.89,Large,1,Traditional,No,Yes,Yes,Yes,3.99,3248000,1353000,1082000,2388000,12989000,16237000
ENT_011695,FARMER_05843,Crop,Soybean,None,13.7,Large,34,Integrated,No,Yes,Yes,Yes,1.88,2058000,670000,499000,1595000,5987000,8045000
ENT_011696,FARMER_05844,Livestock,Goats,N/A,193.0,Medium,8,Integrated,N/A,N/A,N/A,N/A,0.0,304000,97000,71000,38068000,856000,1160000
ENT_011697,FARMER_05844,Livestock,Poultry,N/A,118.0,Medium,14,Modern,N/A,N/A,N/A,N/A,0.0,257000,59000,37000,15603000,446000,703000
ENT_011698,FARMER_05844,Fish Farming,Various Fish,N/A,549.0,Medium,40,Traditional,N/A,N/A,N/A,N/A,0.0,611000,168000,117000,33992000,1406000,2017000
ENT_011699,FARMER_05845,Fish Farming,Various Fish,N/A,915.0,Medium,6,Integrated,N/A,N/A,N/A,N/A,0.0,1877000,366000,210000,117518000,2517000,4394000
ENT_011700,FARMER_05845,Livestock,Sheep,N/A,121.0,Medium,44,Traditional,N/A,N/A,N/A,N/A,0.0,1162000,167000,71000,23351000,847000,2009000
ENT_011701,FARMER_05846,Fish Farming,Various Fish,N/A,626.0,Medium,17,Modern,N/A,N/A,N/A,N/A,0.0,902000,173000,97000,133644000,1169000,2071000
ENT_011702,FARMER_05846,Fish Farming,Various Fish,N/A,68.0,Subsistence,16,Modern,N/A,N/A,N/A,N/A,0.0,39000,9000,6000,15503000,69000,108000
ENT_011703,FARMER_05847,Fish Farming,Various Fish,N/A,843.0,Medium,6,Traditional,N/A,N/A,N/A,N/A,0.0,1364000,303000,189000,146348000,2269000,3633000
ENT_011704,FARMER_05847,Crop,Cassava,Cocoa,13.34,Large,1,Modern,No,Yes,Yes,No,5.68,8910000,1911000,1169000,1941000,14027000,22937000
ENT_011705,FARMER_05848,Crop,Oil Palm,None,6.09,Medium,17,Traditional,No,Yes,No,No,1.86,1007000,314000,230000,570000,2758000,3765000
ENT_011706,FARMER_05848,Livestock,Sheep,N/A,298.0,Large,11,Traditional,N/A,N/A,N/A,N/A,0.0,732000,139000,78000,17735000,936000,1668000
ENT_011707,FARMER_05849,Fish Farming,Various Fish,N/A,154.0,Small,2,Traditional,N/A,N/A,N/A,N/A,0.0,417000,58000,24000,28033000,282000,699000
